4/6/2015	206.440002	208.449997	205.210007	207.830002	114368200	206.82363
4/2/2015	205.619995	206.979996	205.399994	206.440002	86900900	205.440362
4/1/2015	206.429993	206.429993	204.509995	205.699997	137303600	204.70394
3/31/2015	207.259995	208.100006	206.360001	206.429993	126768700	205.430401
3/30/2015	206.979996	208.610001	206.960007	208.25	96180400	207.241595
3/27/2015	205.130005	205.949997	204.899994	205.740005	118939000	204.743755
3/26/2015	204.960007	206.369995	204.119995	205.270004	153067200	204.276029
3/25/2015	209.070007	209.350006	205.710007	205.759995	159521700	204.763647
3/24/2015	209.850006	210.399994	208.740005	208.820007	77805300	207.808842
3/23/2015	210.419998	211.110001	210	210	71784500	208.983121
3/20/2015	209.710007	211.020004	209.490005	210.410004	177715100	209.391139
3/19/2015	209.960007	210.470001	209.029999	209.5	117917300	207.559056
3/18/2015	207.389999	211.270004	206.619995	210.460007	228808500	208.510169
3/17/2015	207.690002	208.419998	206.979996	207.960007	94510400	206.03333
3/16/2015	206.710007	208.690002	205.860001	208.580002	136099200	206.647582
3/13/2015	206.770004	207.929993	204.580002	205.830002	162410900	203.923059
3/12/2015	205.259995	207.179993	205.199997	207.100006	93993500	205.181297
3/11/2015	205.289993	205.5	204.399994	204.5	110145700	202.605379
3/10/2015	206.710007	206.809998	204.929993	204.979996	157121300	203.080928
3/9/2015	207.740005	208.789993	207.550003	208.360001	89818900	206.429619
3/6/2015	209.419998	209.940002	207.100006	207.5	188128000	205.577586
3/5/2015	210.619995	210.800003	209.850006	210.460007	76873000	208.510169
3/4/2015	210.399994	210.490005	209.059998	210.229996	114497200	208.282289
3/3/2015	211.470001	212.050003	210.080002	211.119995	110325800	209.164043
3/2/2015	210.779999	212.059998	210.720001	211.990005	87491400	210.025993
2/27/2015	211.259995	211.580002	210.600006	210.660004	108076000	208.708313
2/26/2015	211.520004	211.710007	210.649994	211.380005	72697900	209.421644
2/25/2015	211.660004	212.240005	211.220001	211.630005	73061700	209.669327
2/24/2015	211.119995	212.050003	210.759995	211.809998	72472300	209.847652
2/23/2015	210.940002	211.210007	210.479996	211.210007	74411100	209.25322
2/20/2015	209.479996	211.330002	208.729996	211.240005	140896400	209.282941
2/19/2015	209.410004	210.419998	209.240005	209.979996	91462500	208.034605
2/18/2015	209.660004	210.220001	209.339996	210.130005	80652900	208.183224
2/17/2015	209.399994	210.320007	209.100006	210.110001	76968200	208.163405
